FIPS,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree,Urban_Percentage
32003,Clark County,Nevada,2265926,0.2271676127110947,0.6211266387340099,0.15170574855489544,0.3973960314679297,0.11548038197187376,0.32015034912878887,0.09926096439159973,0.06771227303980801,0.057943763518385004,0.8246216454377954,0.2639487302731715,0.08992838260033646,0.987310750438873
32005,Douglas County,Nevada,49476,0.15514592933947774,0.5422831271727706,0.30257094348775165,0.7807623898455817,0.00669011237771849,0.13242784380305603,0.02069690354919557,0.059422750424448216,0.022397858043920398,0.8956568751126329,0.31331256597070256,0.10915737713358907,0.702695602974458
32007,Elko County,Nevada,53600,0.2639365671641791,0.6137873134328358,0.12227611940298508,0.6359888059701493,0.008544776119402984,0.25044776119402984,0.012854477611940298,0.0921641791044776,0.04685968048907088,0.8258261722129304,0.1700790126304862,0.06505565488205779,0.482011843134334
32009,Esmeralda County,Nevada,980,0.09795918367346938,0.639795918367347,0.26224489795918365,0.6336734693877552,0.0020408163265306124,0.30306122448979594,0.019387755102040816,0.04183673469387755,0.04009163802978236,0.7571592210767468,0.24284077892325315,0.09049255441008018,0.0
32011,Eureka County,Nevada,1622,0.2601726263871763,0.48951911220715166,0.25030826140567203,0.8255240443896424,0.0006165228113440197,0.12392108508014797,0.005548705302096177,0.04438964241676942,0.022502250225022502,0.8748874887488749,0.15211521152115212,0.05490549054905491,0.0
32013,Humboldt County,Nevada,17266,0.26381327464380866,0.5826479786864358,0.1535387466697556,0.6409127765550794,0.00747133093941851,0.2788717711108537,0.014073902467276729,0.05867021892737171,0.05529588147102919,0.7942499338566011,0.20813122850339535,0.05370843989769821,0.610124385305178
32015,Lander County,Nevada,5728,0.2629189944134078,0.5968924581005587,0.14018854748603352,0.6897695530726257,0.001047486033519553,0.21456005586592178,0.00401536312849162,0.09060754189944134,0.010378827192527244,0.783601453035807,0.14037363777893097,0.0742086144265698,0.0
32017,Lincoln County,Nevada,4507,0.22054581761704015,0.6139338806301309,0.16552030175282895,0.8384734856889283,0.04215664521854892,0.07321943643221655,0.0,0.04615043266030619,0.029494822717288986,0.7913398180106683,0.1534358330718544,0.061813617822403515,0.0
32019,Lyon County,Nevada,59435,0.20942205771010347,0.5785143434003533,0.2120635988895432,0.7200807604946581,0.007705897198620341,0.18871035585092957,0.014469588626230335,0.06903339782956171,0.04350350722348678,0.8110744646258188,0.16112324058159522,0.04568681191062387,0.553743563771419
32021,Mineral County,Nevada,4568,0.19811733800350262,0.5137915936952715,0.28809106830122594,0.5663309982486865,0.04246935201401051,0.18870402802101577,0.0,0.2024956217162872,0.022372050260496476,0.8041679436101747,0.14649095923996322,0.01961385228317499,0.0
